10 1234 4.461219
11 1234 5.382835
12 1234 6.024734
13 1234 6.673569
14 1234 7.599239
15 1234 7.883345
16 1234 8.465790
17 1234 8.954632
18 1234 9.913213
19 1234 10.580494
20 1234 11.219613
21 1234 12.148129
22 1234 13.090910
23 1234 13.663040
24 1234 14.307371
25 1234 14.928943
26 1234 15.437180
27 1234 15.854271
28 1234 16.783024
